BasalACh2_amici,BasalACh2_copasi,BasalACh2_tellurium,IntermediateACh_amici,IntermediateACh_copasi,IntermediateACh_tellurium,ActiveACh_amici,ActiveACh_copasi,ActiveACh_tellurium,Active_amici,Active_copasi,Active_tellurium,BasalACh_amici,BasalACh_copasi,BasalACh_tellurium,Basal_amici,Basal_copasi,Basal_tellurium,DesensitisedACh2_amici,DesensitisedACh2_copasi,DesensitisedACh2_tellurium,Desensitised_amici,Desensitised_copasi,Desensitised_tellurium,IntermediateACh2_amici,IntermediateACh2_copasi,IntermediateACh2_tellurium,DesensitisedACh_amici,DesensitisedACh_copasi,DesensitisedACh_tellurium,Intermediate_amici,Intermediate_copasi,Intermediate_tellurium,ActiveACh2_amici,ActiveACh2_copasi,ActiveACh2_tellurium
-5.662407768783247e-34,1.479361712562624e-23,-1.3800311621616276e-35,-1.2486980488562478e-29,2.650006394159431e-19,-1.3800311621616276e-35,-3.7202990671229524e-32,9.70898226760534e-22,-1.3800311621616276e-35,-3.7202990671229524e-32,9.70898226760534e-22,-1.3800311621616276e-35,1.189827112103038e-25,6.916442665666544e-20,-1.3800311621616276e-35,6.6487425593511454e-06,6.6487423734241406e-06,-1.3800311621616276e-35,-1.63371082330483e-29,1.6332758410264329e-18,-1.3800311621616276e-35,8.168145079877996e-19,6.447195355029269e-14,-1.3800311621616276e-35,-1.2486980488562478e-29,2.650006394159431e-19,-1.3800311621616276e-35,8.168145079877996e-19,6.447195355029269e-14,-1.3800311621616276e-35,4.884749768933154e-09,4.8848665197428474e-09,-1.3800311621616276e-35,-3.7202990671229524e-32,9.70898226760534e-22,-1.3800311621616276e-35
-3.491815931304892e-34,1.1078357344463116e-23,7.783049844500346e-35,-7.700411557743298e-30,2.0493532118595795e-19,7.783049844500346e-35,-2.294183177790785e-32,7.271805674565364e-22,7.783049844500346e-35,-2.294183177790785e-32,7.271805674565364e-22,7.783049844500346e-35,7.661590156108858e-26,5.642864576500561e-20,7.783049844500346e-35,6.64991229244227e-06,6.649912123991641e-06,7.783049844500346e-35,-3.5079264389022666e-29,1.280187461023545e-18,7.783049844500346e-35,5.259901484549458e-19,5.435564519862936e-14,7.783049844500346e-35,-7.700411557743298e-30,2.0493532118595795e-19,7.783049844500346e-35,5.259901484549458e-19,5.435564519862936e-14,7.783049844500346e-35,4.884682718117601e-09,4.884781825273982e-09,7.783049844500346e-35,-2.294183177790785e-32,7.271805674565364e-22,7.783049844500346e-35
-1.74530176982763e-34,5.8287979448534295e-24,1.4627864874510875e-34,-3.8489110786446164e-30,1.2233744022896366e-19,1.4627864874510875e-34,-1.1466933808405171e-32,3.8285388213825892e-22,1.4627864874510875e-34,-1.1466933808405171e-32,3.8285388213825892e-22,1.4627864874510875e-34,4.933526232352191e-26,3.9172348388369694e-20,1.4627864874510875e-34,6.651081885508543e-06,6.651081740334383e-06,1.4627864874510875e-34,-2.6959123531343467e-29,7.914925038255053e-19,1.4627864874510875e-34,3.387018644967286e-19,4.090684890862916e-14,1.4627864874510875e-34,-3.8489110786446164e-30,1.2233744022896366e-19,1.4627864874510875e-34,3.387018644967286e-19,4.090684890862916e-14,1.4627864874510875e-34,4.884615675846469e-09,4.884691284290564e-09,1.4627864874510875e-34,-1.1466933808405171e-32,3.8285388213825892e-22,1.4627864874510875e-34
-7.334131781699905e-35,4.302118572807853e-24,6.029531051647158e-35,-1.6174149283231764e-30,9.403400520630614e-20,6.029531051647158e-35,-4.8186514911074404e-33,2.826419569126735e-22,6.029531051647158e-35,-4.8186514911074404e-33,2.826419569126735e-22,6.029531051647158e-35,3.176854582037213e-26,3.241774701713359e-20,6.029531051647158e-35,6.652251338566897e-06,6.652251203861266e-06,6.029531051647158e-35,-1.5819479828364106e-29,6.258061933817014e-19,6.029531051647158e-35,2.1809643145148857e-19,3.4903331504397096e-14,6.029531051647158e-35,-1.6174149283231764e-30,9.403400520630614e-20,6.029531051647158e-35,2.1809643145148857e-19,3.4903331504397096e-14,6.029531051647158e-35,4.8845486419445385e-09,4.884613678453715e-09,6.029531051647158e-35,-4.8186514911074404e-33,2.826419569126735e-22,6.029531051647158e-35
-2.498291840767613e-35,3.4254227144809525e-24,-1.0350825063474239e-34,-5.509659265685869e-31,7.534075265766875e-20,-1.0350825063474239e-34,-1.6414211643682722e-33,2.2505269524163094e-22,-1.0350825063474239e-34,-1.6414211643682722e-33,2.2505269524163094e-22,-1.0350825063474239e-34,2.045675639174165e-26,2.7457031235433885e-20,-1.0350825063474239e-34,6.653420651634207e-06,6.65342052530795e-06,-1.0350825063474239e-34,-7.896176165021664e-30,5.161025956386121e-19,-1.0350825063474239e-34,1.4043450148027428e-19,3.013562867420743e-14,-1.0350825063474239e-34,-5.509659265685869e-31,7.534075265766875e-20,-1.0350825063474239e-34,1.4043450148027428e-19,3.013562867420743e-14,-1.0350825063474239e-34,4.88448161629518e-09,4.8845381890160874e-09,-1.0350825063474239e-34,-1.6414211643682722e-33,2.2505269524163094e-22,-1.0350825063474239e-34
-5.593923247806174e-36,2.5976357016765302e-24,-4.349427133696213e-34,-1.2337415241215042e-31,5.763001826529661e-20,-4.349427133696213e-34,-3.67530609241046e-34,1.7067515389856712e-22,-4.349427133696213e-34,-3.67530609241046e-34,1.7067515389856712e-22,-4.349427133696213e-34,1.3172688564865446e-26,2.2623909563340867e-20,-4.349427133696213e-34,6.654589824727305e-06,6.6545897067078395e-06,-4.349427133696213e-34,-3.427312177896425e-30,4.106786177788704e-19,-4.349427133696213e-34,9.042644288264564e-20,2.5434975400416634e-14,-4.349427133696213e-34,-1.2337415241215042e-31,5.763001826529661e-20,-4.349427133696213e-34,9.042644288264564e-20,2.5434975400416634e-14,-4.349427133696213e-34,4.884414598820657e-09,4.884462780695805e-09,-4.349427133696213e-34,-3.67530609241046e-34,1.7067515389856712e-22,-4.349427133696213e-34
5.448470861314074e-37,1.840553646611797e-24,-4.446402066648653e-34,1.2009479762012536e-32,4.1359987521571886e-20,-4.446402066648653e-34,3.5797289344649275e-35,1.2094098299801215e-22,-4.446402066648653e-34,3.5797289344649275e-35,1.2094098299801215e-22,-4.446402066648653e-34,8.482218812994209e-27,1.802647260377666e-20,-4.446402066648653e-34,6.655758857862998e-06,6.655758747901459e-06,-4.446402066648653e-34,-1.2636193876333451e-30,3.12090055584899e-19,-4.446402066648653e-34,5.822570768708623e-20,2.0902805125946416e-14,-4.446402066648653e-34,1.2009479762012536e-32,4.1359987521571886e-20,-4.446402066648653e-34,5.822570768708623e-20,2.0902805125946416e-14,-4.446402066648653e-34,4.8843475894690545e-09,4.8843876315436356e-09,-4.446402066648653e-34,3.5797289344649275e-35,1.2094098299801215e-22,-4.446402066648653e-34
1.632214365678815e-36,1.1759726615039515e-24,-7.148308053591958e-34,3.5992488704214303e-32,2.6988845918876632e-20,-7.148308053591958e-34,1.072392535410699e-34,7.728183265449557e-23,-7.148308053591958e-34,1.072392535410699e-34,7.728183265449557e-23,-7.148308053591958e-34,5.4618722696973644e-27,1.3772810959663366e-20,-7.148308053591958e-34,6.656927751058073e-06,6.656927648729338e-06,-7.148308053591958e-34,-3.5363490768960826e-31,2.228927048391193e-19,-7.148308053591958e-34,3.7491485048279154e-20,1.664055129371843e-14,-7.148308053591958e-34,3.5992488704214303e-32,2.6988845918876632e-20,-7.148308053591958e-34,3.7491485048279154e-20,1.664055129371843e-14,-7.148308053591958e-34,4.884280588205593e-09,4.8843129196103485e-09,-7.148308053591958e-34,1.072392535410699e-34,7.728183265449557e-23,-7.148308053591958e-34
1.2570485895454697e-36,6.256888585701257e-25,-7.481042416579637e-34,2.772065733532681e-32,1.497477894959139e-20,-7.481042416579637e-34,8.259024399435976e-35,4.112935298254248e-23,-7.481042416579637e-34,8.259024399435976e-35,4.112935298254248e-23,-7.481042416579637e-34,3.5169855588696134e-27,9.971015233922638e-21,-7.481042416579637e-34,6.658096504329303e-06,6.658096409032002e-06,-7.481042416579637e-34,-3.2746777679359413e-32,1.4564236132394357e-19,-7.481042416579637e-34,2.414068469190475e-20,1.2749647346653904e-14,-7.481042416579637e-34,2.772065733532681e-32,1.497477894959139e-20,-7.481042416579637e-34,2.414068469190475e-20,1.2749647346653904e-14,-7.481042416579637e-34,4.884213595006869e-09,4.884238822946713e-09,-7.481042416579637e-34,8.259024399435976e-35,4.112935298254248e-23,-7.481042416579637e-34
7.1353917560369404e-37,2.1149835002753383e-25,-8.906106729531329e-34,1.573539137651046e-32,5.7759721060985146e-21,-8.906106729531329e-34,4.688075037920209e-35,1.391519409668342e-23,-8.906106729531329e-34,4.688075037920209e-35,1.391519409668342e-23,-8.906106729531329e-34,2.264627574631358e-27,6.729176029476679e-21,-8.906106729531329e-34,6.659265117693454e-06,6.659265028649977e-06,-8.906106729531329e-34,4.843337540778642e-32,8.289482082179554e-20,-8.906106729531329e-34,1.5544112670093196e-20,9.331526727674625e-15,-8.906106729531329e-34,1.573539137651046e-32,5.7759721060985146e-21,-8.906106729531329e-34,1.5544112670093196e-20,9.331526727674625e-15,-8.906106729531329e-34,4.884146609857028e-09,4.884165519603499e-09,-8.906106729531329e-34,4.688075037920209e-35,1.391519409668342e-23,-8.906106729531329e-34
3.3563333083517736e-37,-4.4802751906675526e-26,-1.582516983825236e-33,7.401704638201742e-33,-1.4938911922109755e-22,-1.582516983825236e-33,2.2051688825451913e-35,-2.9289938885554052e-24,-1.582516983825236e-33,2.2051688825451913e-35,-2.9289938885554052e-24,-1.582516983825236e-33,1.4582113515002963e-27,4.1553839492472156e-21,-1.582516983825236e-33,6.660433591167284e-06,6.660433507423792e-06,-1.582516983825236e-33,4.9248364510740596e-32,3.720587911508931e-20,-1.582516983825236e-33,1.0008797762210736e-20,6.487622879701869e-15,-1.582516983825236e-33,7.401704638201742e-33,-1.4938911922109755e-22,-1.582516983825236e-33,1.0008797762210736e-20,6.487622879701869e-15,-1.582516983825236e-33,4.884079632745223e-09,4.884093187631473e-09,-1.582516983825236e-33,2.2051688825451913e-35,-2.9289938885554052e-24,-1.582516983825236e-33
1.3221294827652628e-37,-1.2141833501530727e-25,-2.2692220505404434e-33,2.915743028717588e-33,-2.343119233985516e-21,-2.2692220505404434e-33,8.686619777436674e-36,-7.971560858644741e-24,-2.2692220505404434e-33,8.686619777436674e-36,-7.971560858644741e-24,-2.2692220505404434e-33,9.389490249123638e-28,2.3577295961563235e-21,-2.2692220505404434e-33,6.661601924767544e-06,6.661601845193973e-06,-2.2692220505404434e-33,3.2300323475614505e-32,1.1131331986245862e-20,-2.2692220505404434e-33,6.444625055046963e-21,4.319369245657288e-15,-2.2692220505404434e-33,2.915743028717588e-33,-2.343119233985516e-21,-2.2692220505404434e-33,6.444625055046963e-21,4.319369245657288e-15,-2.2692220505404434e-33,4.884012663663935e-09,4.884022005081405e-09,-2.2692220505404434e-33,8.686619777436674e-36,-7.971560858644741e-24,-2.2692220505404434e-33
4.0631024043162603e-38,2.9182670246702315e-25,-2.5421398684865986e-33,8.960849330984652e-34,6.910814194597785e-21,-2.5421398684865986e-33,2.6695292557639615e-36,1.9181803830211214e-23,-2.5421398684865986e-33,2.6695292557639615e-36,1.9181803830211214e-23,-2.5421398684865986e-33,6.045911745746802e-28,5.285821435609926e-21,-2.5421398684865986e-33,6.662770118510981e-06,6.662770035543922e-06,-2.5421398684865986e-33,1.7382112724781598e-32,7.370205194572687e-20,-2.5421398684865986e-33,4.1496669930715464e-21,7.236927367770935e-15,-2.5421398684865986e-33,8.960849330984652e-34,6.910814194597785e-21,-2.5421398684865986e-33,4.1496669930715464e-21,7.236927367770935e-15,-2.5421398684865986e-33,4.883945702607851e-09,4.883960385515985e-09,-2.5421398684865986e-33,2.6695292557639615e-36,1.9181803830211214e-23,-2.5421398684865986e-33
6.386221883865352e-39,-1.9307900162283338e-25,-1.8309158072431784e-33,1.4086700719044384e-34,-3.910200333101948e-21,-1.8309158072431784e-33,4.19586348923691e-37,-1.2679559256761587e-23,-1.8309158072431784e-33,4.19586348923691e-37,-1.2679559256761587e-23,-1.8309158072431784e-33,3.892962383173298e-28,1.3278436400887973e-21,-1.8309158072431784e-33,6.663938172414342e-06,6.6639380967612005e-06,-1.8309158072431784e-33,8.09295517050914e-33,-1.881032568555549e-21,-1.8309158072431784e-33,2.6719525528564797e-21,2.963570588968345e-15,-1.8309158072431784e-33,1.4086700719044384e-34,-3.910200333101948e-21,-1.8309158072431784e-33,2.6719525528564797e-21,2.963570588968345e-15,-1.8309158072431784e-33,4.883878749573121e-09,4.8838854609309056e-09,-1.8309158072431784e-33,4.19586348923691e-37,-1.2679559256761587e-23,-1.8309158072431784e-33
1.0216615359995597e-40,-5.743482026186202e-25,-2.4773783613274696e-33,2.2680859919694423e-36,-1.242691317367655e-20,-2.4773783613274696e-33,6.712752956971909e-39,-3.773149728218612e-23,-2.4773783613274696e-33,6.712752956971909e-39,-3.773149728218612e-23,-2.4773783613274696e-33,2.549069244855924e-28,-1.8856135119643794e-21,-2.4773783613274696e-33,6.665106086492693e-06,6.665106016937026e-06,-2.4773783613274696e-33,3.375764637376612e-33,-6.208741159078104e-20,-2.4773783613274696e-33,1.7495607363143623e-21,-5.629595333464981e-16,-2.4773783613274696e-33,2.2680859919694423e-36,-1.242691317367655e-20,-2.4773783613274696e-33,1.7495607363143623e-21,-5.629595333464981e-16,-2.4773783613274696e-33,4.883811804557157e-09,4.883811907025412e-09,-2.4773783613274696e-33,6.712752956971909e-39,-3.773149728218612e-23,-2.4773783613274696e-33
1.8156242963406426e-39,-8.519809005203643e-25,-3.141125460193457e-33,4.0044997739899166e-35,-1.8639324327126606e-20,-3.141125460193457e-33,1.1928973724956943e-37,-5.597401024606416e-23,-3.141125460193457e-33,1.1928973724956943e-37,-5.597401024606416e-23,-3.141125460193457e-33,1.7163100507630452e-28,-4.3545500205498354e-21,-3.141125460193457e-33,6.666273860762104e-06,6.666273796071397e-06,-3.141125460193457e-33,1.4137858392658931e-33,-1.0691708512095368e-19,-3.141125460193457e-33,1.1779952988834008e-21,-3.342662999173829e-15,-3.141125460193457e-33,4.0044997739899166e-35,-1.8639324327126606e-20,-3.141125460193457e-33,1.1779952988834008e-21,-3.342662999173829e-15,-3.141125460193457e-33,4.88374486755766e-09,4.883739723799504e-09,-3.141125460193457e-33,1.1928973724956943e-37,-5.597401024606416e-23,-3.141125460193457e-33
3.028043941992928e-39,-1.0259770953280506e-24,-3.4342935804005e-33,6.677853943482367e-35,-2.2547433793451786e-20,-3.4342935804005e-33,1.9894773209011893e-37,-6.740709814839471e-23,-3.4342935804005e-33,1.9894773209011893e-37,-6.740709814839471e-23,-3.4342935804005e-33,1.1789027678606064e-28,-6.078965885667442e-21,-3.4342935804005e-33,6.667441495240551e-06,6.667441434164315e-06,-3.4342935804005e-33,7.221098077412696e-34,-1.3637005315907126e-19,-3.4342935804005e-33,8.091457336668546e-22,-5.375539808513523e-15,-3.4342935804005e-33,6.677853943482367e-35,-2.2547433793451786e-20,-3.4342935804005e-33,8.091457336668546e-22,-5.375539808513523e-15,-3.4342935804005e-33,4.8836779385725735e-09,4.8836689112531805e-09,-3.4342935804005e-33,1.9894773209011893e-37,-6.740709814839471e-23,-3.4342935804005e-33
2.543207185679321e-39,-1.0963367870416777e-24,-3.0022223670576763e-33,5.608562322106488e-35,-2.4151241572652083e-20,-3.0022223670576763e-33,1.6709310632971689e-37,-7.203076098917774e-23,-3.0022223670576763e-33,1.6709310632971689e-37,-7.203076098917774e-23,-3.0022223670576763e-33,8.164931002764707e-29,-7.058861107317178e-21,-3.0022223670576763e-33,6.668608989945364e-06,6.66860893121578e-06,-3.0022223670576763e-33,4.639052537227317e-34,-1.5044631570513346e-19,-3.0022223670576763e-33,5.604048924906126e-22,-6.661589961365541e-15,-3.0022223670576763e-33,5.608562322106488e-35,-2.4151241572652083e-20,-3.0022223670576763e-33,5.604048924906126e-22,-6.661589961365541e-15,-3.0022223670576763e-33,4.883611017600304e-09,4.883599469386443e-09,-3.0022223670576763e-33,1.6709310632971689e-37,-7.203076098917774e-23,-3.0022223670576763e-33
1.4189063293206017e-39,-1.0630599756612513e-24,-2.0827107860117726e-33,3.1291528965094585e-35,-2.3450747664727597e-20,-2.0827107860117726e-33,9.322460152563613e-38,-6.984499876841355e-23,-2.0827107860117726e-33,9.322460152563613e-38,-6.984499876841355e-23,-2.0827107860117726e-33,5.641508574469283e-29,-7.294235685499113e-21,-2.0827107860117726e-33,6.669776344893705e-06,6.66977628722579e-06,-2.0827107860117726e-33,3.112146880885166e-34,-1.4914587275914132e-19,-2.0827107860117726e-33,3.8720829211259244e-22,-7.200813457729978e-15,-2.0827107860117726e-33,3.1291528965094585e-35,-2.3450747664727597e-20,-2.0827107860117726e-33,3.8720829211259244e-22,-7.200813457729978e-15,-2.0827107860117726e-33,4.883544104639528e-09,4.883531398199292e-09,-2.0827107860117726e-33,9.322460152563613e-38,-6.984499876841355e-23,-2.0827107860117726e-33
5.306599159281703e-40,-9.261466611867737e-25,-1.991868901022561e-33,1.1703113499487879e-35,-2.0445952069678385e-20,-1.991868901022561e-33,3.4865280526348263e-38,-6.084981148610233e-23,-1.991868901022561e-33,3.4865280526348263e-38,-6.084981148610233e-23,-1.991868901022561e-33,3.870041450570433e-29,-6.785089620213232e-21,-1.991868901022561e-33,6.670943560102412e-06,6.670943502194348e-06,-1.991868901022561e-33,1.8919219513860302e-34,-1.3246872432109492e-19,-1.991868901022561e-33,2.656222759369287e-22,-6.993210297606795e-15,-1.991868901022561e-33,1.1703113499487879e-35,-2.0445952069678385e-20,-1.991868901022561e-33,2.656222759369287e-22,-6.993210297606795e-15,-1.991868901022561e-33,4.883477199689085e-09,4.883464697691725e-09,-1.991868901022561e-33,3.4865280526348263e-38,-6.084981148610233e-23,-1.991868901022561e-33
9.831851087380797e-41,-6.855968436182348e-25,-1.798484030249179e-33,2.168592116750469e-36,-1.513685478750423e-20,-1.798484030249179e-33,6.459702341729631e-39,-4.504519914224342e-23,-1.798484030249179e-33,6.459702341729631e-39,-4.504519914224342e-23,-1.798484030249179e-33,2.635304932525835e-29,-5.531422911459497e-21,-1.798484030249179e-33,6.672110635588238e-06,6.672110576121452e-06,-1.798484030249179e-33,9.92313658311319e-35,-1.0041487039099308e-19,-1.798484030249179e-33,1.8087519808250867e-22,-6.038780480995975e-15,-1.798484030249179e-33,2.168592116750469e-36,-1.513685478750423e-20,-1.798484030249179e-33,1.8087519808250867e-22,-6.038780480995975e-15,-1.798484030249179e-33,4.883410302747891e-09,4.883399367863743e-09,-1.798484030249179e-33,6.459702341729631e-39,-4.504519914224342e-23,-1.798484030249179e-33
-1.9422173704339904e-41,-5.272030085705493e-25,-1.4689887523113249e-33,-4.28103543656424e-37,-1.1650017610289282e-20,-1.4689887523113249e-33,-1.276066630030344e-39,-3.463855929690899e-23,-1.4689887523113249e-33,-1.276066630030344e-39,-3.463855929690899e-23,-1.4689887523113249e-33,1.786107625769544e-29,-4.82234851008776e-21,-1.4689887523113249e-33,6.673277571367888e-06,6.673277511666975e-06,-1.4689887523113249e-33,4.472959213281078e-35,-8.017909202669742e-20,-1.4689887523113249e-33,1.2259001909737774e-22,-5.60433659224081e-15,-1.4689887523113249e-33,-4.28103543656424e-37,-1.1650017610289282e-20,-1.4689887523113249e-33,1.2259001909737774e-22,-5.60433659224081e-15,-1.4689887523113249e-33,4.8833434138149015e-09,4.88333311231808e-09,-1.4689887523113249e-33,-1.276066630030344e-39,-3.463855929690899e-23,-1.4689887523113249e-33
-1.181906367349316e-41,-9.657138229964012e-25,-9.637498346089876e-34,-2.605567582253189e-37,-2.1418315094520236e-20,-9.637498346089876e-34,-7.76531338591178e-40,-6.345118240870492e-23,-9.637498346089876e-34,-7.76531338591178e-40,-6.345118240870492e-23,-9.637498346089876e-34,1.2088821716280982e-29,-8.229427293843728e-21,-9.637498346089876e-34,6.6744443674580675e-06,6.6744443162002465e-06,-9.637498346089876e-34,1.8054693909770634e-35,-1.4710607957600613e-19,-9.637498346089876e-34,8.297190061268297e-23,-9.199655073114156e-15,-9.637498346089876e-34,-2.605567582253189e-37,-2.1418315094520236e-20,-9.637498346089876e-34,8.297190061268297e-23,-9.199655073114156e-15,-9.637498346089876e-34,4.8832765328890935e-09,4.8832595687552655e-09,-9.637498346089876e-34,-7.76531338591178e-40,-6.345118240870492e-23,-9.637498346089876e-34
1.1790683492993396e-41,-1.3674499907914398e-24,-5.200407910417739e-34,2.6004526964530826e-37,-3.0367352556879086e-20,-5.200407910417739e-34,7.746686947649074e-40,-8.984750357558468e-23,-5.200407910417739e-34,7.746686947649074e-40,-8.984750357558468e-23,-5.200407910417739e-34,8.191238398678543e-30,-1.135590347042573e-20,-5.200407910417739e-34,6.675611023875489e-06,6.675610980649283e-06,-5.200407910417739e-34,7.53182870897913e-36,-2.0844305209935743e-19,-5.200407910417739e-34,5.62207266607092e-23,-1.2504039615119023e-14,-5.200407910417739e-34,2.6004526964530826e-37,-3.0367352556879086e-20,-5.200407910417739e-34,5.62207266607092e-23,-1.2504039615119023e-14,-5.200407910417739e-34,4.883209659969462e-09,4.883186569458718e-09,-5.200407910417739e-34,7.746686947649074e-40,-8.984750357558468e-23,-5.200407910417739e-34
